open_model,proprietary_model,feature,rbo
gptoss20b,mistral,Manage shopping cart,0.6871612227096736
gptoss20b,mistral,Monitor heart rate,0.6128777279212607
gptoss20b,mistral,Offline learning,0.6664890683181156
gptoss20b,mistral,Pay bills,0.3355656076054473
gptoss20b,mistral,Pay credit card bills,0.5723899143715594
gptoss20b,mistral,Personalized news feed,0.5773430956227159
gptoss20b,mistral,Photo editing tools,0.49856885330284145
gptoss20b,mistral,Post content updates,0.6427459397582578
gptoss20b,mistral,Private chat with users,0.693958487358473
gptoss20b,mistral,Read articles offline,0.705351292638462
gptoss20b,mistral,Read ebooks,0.5569245900823494
gptoss20b,mistral,Real-time messaging,0.7352190772237021
gptoss20b,mistral,Real-time traffic updates,0.6561246566283172
gptoss20b,mistral,Receive daily promotions,0.27117922759539886
gptoss20b,mistral,Receive money,0.8515199009652289
gptoss20b,mistral,Receive news notifications,0.2723311017926575
gptoss20b,mistral,Receive payment receipts,0.5318933667553469
gptoss20b,mistral,Receive push notifications,0.5340570081028649
gptoss20b,mistral,Record audio,0.31533422835165387
gptoss20b,mistral,Remittances overseas,0.39827446694644775
gptoss20b,mistral,Save favorite locations,0.6786678720018954
gptoss20b,mistral,Save images locally,0.20121357128732872
gptoss20b,mistral,Schedule payments,0.27842244397784865
gptoss20b,mistral,Search for products,0.48392968802777175
gptoss20b,mistral,Search news topics,0.6921173868619525
gptoss20b,mistral,Search with suggestions,0.4111421663033319
gptoss20b,mistral,Search within books,0.464900271760903
gptoss20b,mistral,Secure checkout,0.4349254589006027
gptoss20b,mistral,Send messages,0.7627499810858588
gptoss20b,mistral,Send money to anyone,0.8556708074675301
gptoss20b,mistral,Set fitness goals,0.6398433403402869
gptoss20b,mistral,Set wallpapers,0.31862776575267426
gptoss20b,mistral,Share content on social networks,0.4808375485040265
gptoss20b,mistral,Share edited photos,0.4534500222391744
gptoss20b,mistral,Share media,0.5171542983607089
gptoss20b,mistral,Share payments,0.6662324325055196
gptoss20b,mistral,Share photos and videos,0.7123356368383824
gptoss20b,mistral,Store bill details securely,0.005100722227929618
gptoss20b,mistral,Stream music,0.8125547872038524
gptoss20b,mistral,Sync across devices,0.4672394586749214
gptoss20b,mistral,Sync reading progress,0.5557191146918753
gptoss20b,mistral,Take quizzes,0.46136776441509453
gptoss20b,mistral,Track learning progress,0.7930551850759987
gptoss20b,mistral,Track order delivery status,0.35193342837598807
gptoss20b,mistral,Track routes on map,0.3982321629291718
gptoss20b,mistral,Track taxi location,0.8060465975334398
gptoss20b,mistral,Track weight,0.6565817220278332
gptoss20b,mistral,Track workouts,0.6004820349896568
gptoss20b,mistral,Transfer money,0.7423169526764885
gptoss20b,mistral,Turn-by-turn navigation,0.7640276623586382
gptoss20b,mistral,Video quality control,0.22806708074634163
gptoss20b,mistral,View account balances,0.17904094348488309
gptoss20b,mistral,View maps offline,0.5340113866660201
gptoss20b,mistral,View product reviews,0.5626910750714906
gptoss20b,mistral,View progress charts,0.6191137304500531
gptoss20b,mistral,View transaction history,0.05686277353109839
gptoss20b,mistral,Watch lectures,0.6433071902978464
gptoss20b,mistral,Watch live TV,0.5686934201002845
gptoss20b,mistral,Watch videos,0.7784576252954883
gptoss20b,mistral,Weather forecast,0.6258611546040048
mistral_open,openai,Access breaking news,0.2956003215627205
mistral_open,openai,Activate cards for overseas usage,0.28995668051854645
mistral_open,openai,Add items to wishlist,0.47945398315748095
mistral_open,openai,Adjust image settings,0.45193380669198785
mistral_open,openai,Apply filters and effects,0.2167598929971895
mistral_open,openai,Audio playback controls,0.5869917329518138
mistral_open,openai,Automatic wallpaper rotation,0.10811076898183963
mistral_open,openai,Barcode scanning for items,0.13075059005146514
mistral_open,openai,Book taxis,0.5733228609290388
mistral_open,openai,Bookmark articles,0.5511625239906616
mistral_open,openai,Browse by categories,0.23275765605318227
mistral_open,openai,Browse by category,0.2151375886539276
mistral_open,openai,Calorie tracking,0.5561121963750087
mistral_open,openai,Change fonts,0.001065563165996131
mistral_open,openai,Check public transport routes,0.5724407976268685
mistral_open,openai,Comment on posts,0.7073312822614095
mistral_open,openai,Compare prices,0.40714345610360425
mistral_open,openai,Create collages,0.27381258916091317
mistral_open,openai,Create playlists,0.7274342121330343
mistral_open,openai,Currency converter,0.16309805478786943
mistral_open,openai,Customize interface settings,0.23341219050826947
mistral_open,openai,Customize themes,0.10180356648287198
mistral_open,openai,Diet planning,0.4692797838557741
mistral_open,openai,Discover new people,0.5861572675531261
mistral_open,openai,Download books,0.5665653982636425
mistral_open,openai,Download content for offline use,0.1663532837855645
mistral_open,openai,Edit audio files,0.28168050905869657
mistral_open,openai,Financial calculators,0.011388544745607864
mistral_open,openai,Find nearby places,0.4595089836755621
mistral_open,openai,Follow training plans,0.2931177993645712
mistral_open,openai,Follow users,0.6485058088432045
mistral_open,openai,Get audio coaching,0.4677160762009654
mistral_open,openai,Highlight text,0.13965705778279724
mistral_open,openai,Listen to interviews,0.63291551696583
mistral_open,openai,Manage shopping cart,0.5176797073087848
mistral_open,openai,Monitor heart rate,0.12817245439103608
mistral_open,openai,Offline learning,0.48341112696427
mistral_open,openai,Pay bills,0.44481026135119006
mistral_open,openai,Personalized news feed,0.5454518286250435
mistral_open,openai,Photo editing tools,0.5626121772088372
mistral_open,openai,Post content updates,0.7459382323079008
mistral_open,openai,Private chat with users,0.2732702524061795
mistral_open,openai,Read articles offline,0.5370147605121399
mistral_open,openai,Read ebooks,0.4309213829262726
mistral_open,openai,Real-time messaging,0.5017038793113622
mistral_open,openai,Real-time traffic updates,0.4158396154449953
mistral_open,openai,Receive daily promotions,0.04776548022498851
mistral_open,openai,Receive money,0.6212450619312714
mistral_open,openai,Receive news notifications,0.31594540572816554
mistral_open,openai,Receive payment receipts,0.3927886906992378
mistral_open,openai,Receive push notifications,0.5546791943179532
mistral_open,openai,Record audio,0.07213991451544359
mistral_open,openai,Save favorite locations,0.556913124677791
mistral_open,openai,Save images locally,0.47659652797391416
mistral_open,openai,Schedule payments,0.3186644979798978
mistral_open,openai,Search for products,0.4091504089171786
mistral_open,openai,Search news topics,0.34354130271950206
mistral_open,openai,Search with suggestions,0.238250827309632
mistral_open,openai,Search within books,0.42546889902815244
mistral_open,openai,Send messages,0.5872016112197599
mistral_open,openai,Send money to anyone,0.6304811148525666
mistral_open,openai,Set fitness goals,0.4837271808612977
mistral_open,openai,Set wallpapers,0.21607893369450418
mistral_open,openai,Share content on social networks,0.5988181955452127
mistral_open,openai,Share edited photos,0.6199157307656813
mistral_open,openai,Share media,0.6270171113289139
mistral_open,openai,Share payments,0.7090599367923851
mistral_open,openai,Share photos and videos,0.7069023510275649
mistral_open,openai,Store bill details securely,0.08456001311134101
mistral_open,openai,Stream music,0.7145901118867408
mistral_open,openai,Sync across devices,0.6759031390732753
mistral_open,openai,Sync reading progress,0.46067950769668053
mistral_open,openai,Take quizzes,0.40131147627462704
mistral_open,openai,Track learning progress,0.6435397808024454
mistral_open,openai,Track order delivery status,0.42363620949492364
mistral_open,openai,Track routes on map,0.1475952876928424
mistral_open,openai,Track taxi location,0.579275926561969
mistral_open,openai,Track weight,0.46210249617659116
mistral_open,openai,Track workouts,0.39868415425320275
mistral_open,openai,Transfer money,0.5804700894505843
mistral_open,openai,Turn-by-turn navigation,0.6089740177784257
mistral_open,openai,Video quality control,0.04699021398788187
mistral_open,openai,View account balances,0.3692337249364173
mistral_open,openai,View maps offline,0.30749659711313787
mistral_open,openai,View product reviews,0.35675153470383514
mistral_open,openai,View progress charts,0.3873314014265341
mistral_open,openai,View transaction history,0.561473583083495
mistral_open,openai,Watch lectures,0.5203856744464608
mistral_open,openai,Watch live TV,0.18736492160900028
mistral_open,openai,Watch videos,0.730588727667425
mistral_open,openai,Weather forecast,0.6045082514726632
mistral_open,gemini,Access breaking news,0.2569460097224148
mistral_open,gemini,Activate cards for overseas usage,0.2926379894242549
mistral_open,gemini,Add items to wishlist,0.1706901439731781
mistral_open,gemini,Adjust image settings,0.5639692980892677
mistral_open,gemini,Apply filters and effects,0.3308202254993769
mistral_open,gemini,Audio playback controls,0.6596695288995228
mistral_open,gemini,Automatic wallpaper rotation,0.1757809434529043
mistral_open,gemini,Barcode scanning for items,0.010718858289836236
mistral_open,gemini,Book taxis,0.5672325504056609
mistral_open,gemini,Bookmark articles,0.5295727835420683
mistral_open,gemini,Browse by categories,0.041396166532181276
mistral_open,gemini,Browse by category,0.07067266319435123
mistral_open,gemini,Calorie tracking,0.5709330050206247
mistral_open,gemini,Change fonts,0.0009434733830086923
mistral_open,gemini,Check public transport routes,0.5550139946024901
mistral_open,gemini,Comment on posts,0.638998172625374
mistral_open,gemini,Compare prices,0.24538778490792276
mistral_open,gemini,Create collages,0.1120896798514001
mistral_open,gemini,Create playlists,0.7646573238498269
mistral_open,gemini,Currency converter,0.1721785845777976
mistral_open,gemini,Customize interface settings,0.18094541596238156
mistral_open,gemini,Customize themes,0.0937212232378958
mistral_open,gemini,Diet planning,0.5262569653247918
mistral_open,gemini,Discover new people,0.5974383012549461
mistral_open,gemini,Download books,0.38390983098553283
mistral_open,gemini,Download content for offline use,0.2287378718344258
mistral_open,gemini,Edit audio files,0.11300967145081758
mistral_open,gemini,Financial calculators,0.01842018795170771
mistral_open,gemini,Find nearby places,0.5454963110607716
mistral_open,gemini,Follow training plans,0.29780103987805906
mistral_open,gemini,Follow users,0.5459158561952803
mistral_open,gemini,Get audio coaching,0.09164171379552838
mistral_open,gemini,Highlight text,0.17841062600171415
mistral_open,gemini,Listen to interviews,0.59872202955865
mistral_open,gemini,Manage shopping cart,0.30278049247533456
mistral_open,gemini,Monitor heart rate,0.15206711089978434
mistral_open,gemini,Offline learning,0.5703128445407147
mistral_open,gemini,Pay bills,0.3310416149584038
mistral_open,gemini,Personalized news feed,0.502250407293492
mistral_open,gemini,Photo editing tools,0.6165311958078534
mistral_open,gemini,Post content updates,0.6363283244107512
mistral_open,gemini,Private chat with users,0.45763505041275737
mistral_open,gemini,Read articles offline,0.5254893048418967
mistral_open,gemini,Read ebooks,0.5944072301144265
mistral_open,gemini,Real-time messaging,0.5988287762644353
mistral_open,gemini,Real-time traffic updates,0.3838263192777104
mistral_open,gemini,Receive daily promotions,0.03102140090773773
mistral_open,gemini,Receive money,0.5985444767183079
mistral_open,gemini,Receive news notifications,0.32674300428158765
mistral_open,gemini,Receive payment receipts,0.375859292509397
mistral_open,gemini,Receive push notifications,0.502213446136416
mistral_open,gemini,Record audio,0.0563256444108598
mistral_open,gemini,Save favorite locations,0.5940210967758389
mistral_open,gemini,Save images locally,0.29317521196532575
mistral_open,gemini,Schedule payments,0.19318496428957216
mistral_open,gemini,Search for products,0.35918125728754857
mistral_open,gemini,Search news topics,0.33690988455787435
mistral_open,gemini,Search with suggestions,0.2278201727628016
mistral_open,gemini,Search within books,0.29727318690915233
mistral_open,gemini,Send messages,0.7426723312019975
mistral_open,gemini,Send money to anyone,0.6611166944131932
mistral_open,gemini,Set fitness goals,0.4617674752623386
mistral_open,gemini,Set wallpapers,0.21841010398585017
mistral_open,gemini,Share content on social networks,0.44088108402414733
mistral_open,gemini,Share edited photos,0.3865817153636474
mistral_open,gemini,Share media,0.5715411519243272
mistral_open,gemini,Share payments,0.4341827934113754
mistral_open,gemini,Share photos and videos,0.7018209037774883
mistral_open,gemini,Store bill details securely,0.07032635868382169
mistral_open,gemini,Stream music,0.7415329133726336
mistral_open,gemini,Sync across devices,0.21071270522237995
mistral_open,gemini,Sync reading progress,0.3929412467934789
mistral_open,gemini,Take quizzes,0.3979700636356295
mistral_open,gemini,Track learning progress,0.6125720542260878
mistral_open,gemini,Track order delivery status,0.0018645929654882063
mistral_open,gemini,Track routes on map,0.07791388332045285
mistral_open,gemini,Track taxi location,0.5885813646081253
mistral_open,gemini,Track weight,0.4893953515708729
mistral_open,gemini,Track workouts,0.26285801869448727
mistral_open,gemini,Transfer money,0.5492972230471815
mistral_open,gemini,Turn-by-turn navigation,0.5687968056336231
mistral_open,gemini,Video quality control,0.5864818289247142
mistral_open,gemini,View account balances,0.3072080027113853
mistral_open,gemini,View maps offline,0.20958652801288236
mistral_open,gemini,View product reviews,0.27753814408411703
mistral_open,gemini,View progress charts,0.3360832299749257
mistral_open,gemini,View transaction history,0.5300029212866761
mistral_open,gemini,Watch lectures,0.6210430229728725
mistral_open,gemini,Watch live TV,0.1809410122925094
mistral_open,gemini,Watch videos,0.690146329538522
mistral_open,gemini,Weather forecast,0.5444123394344565
mistral_open,anthropic,Access breaking news,0.3042575111881674
mistral_open,anthropic,Activate cards for overseas usage,0.4161074401325055
mistral_open,anthropic,Add items to wishlist,0.38392754488009706
mistral_open,anthropic,Adjust image settings,0.6016198520144178
mistral_open,anthropic,Apply filters and effects,0.43540387249579493
mistral_open,anthropic,Audio playback controls,0.8021861472745057
mistral_open,anthropic,Automatic wallpaper rotation,0.24850627812916137
mistral_open,anthropic,Barcode scanning for items,0.28041898921880104
mistral_open,anthropic,Book taxis,0.6055858551483261
mistral_open,anthropic,Bookmark articles,0.49722129240112245
mistral_open,anthropic,Browse by categories,0.05311594988776989
mistral_open,anthropic,Browse by category,0.050216779575625585
mistral_open,anthropic,Calorie tracking,0.5574336971981027
mistral_open,anthropic,Change fonts,0.0009231855184124515
mistral_open,anthropic,Check public transport routes,0.5804834686644739
mistral_open,anthropic,Comment on posts,0.7366907997678719
mistral_open,anthropic,Compare prices,0.466957220343794
mistral_open,anthropic,Create collages,0.20960279722960812
mistral_open,anthropic,Create playlists,0.786292777297213
mistral_open,anthropic,Currency converter,0.1817771289138068
mistral_open,anthropic,Customize interface settings,0.24005600534341023
mistral_open,anthropic,Customize themes,0.06691100310284395
mistral_open,anthropic,Diet planning,0.49169177099204053
mistral_open,anthropic,Discover new people,0.5682227976206857
mistral_open,anthropic,Download books,0.5962577836277382
mistral_open,anthropic,Download content for offline use,0.15408485067442362
mistral_open,anthropic,Edit audio files,0.2994499115911531
mistral_open,anthropic,Financial calculators,0.00914187297209254
mistral_open,anthropic,Find nearby places,0.5774903891307624
mistral_open,anthropic,Follow training plans,0.27900574615398116
mistral_open,anthropic,Follow users,0.6288047543952991
mistral_open,anthropic,Get audio coaching,0.15818767343788298
mistral_open,anthropic,Highlight text,0.07972175020237661
mistral_open,anthropic,Listen to interviews,0.6935722571048268
mistral_open,anthropic,Manage shopping cart,0.46011877185136535
mistral_open,anthropic,Monitor heart rate,0.3061150701125792
mistral_open,anthropic,Offline learning,0.5293161390298434
mistral_open,anthropic,Pay bills,0.363541590412771
mistral_open,anthropic,Personalized news feed,0.5495966702591506
mistral_open,anthropic,Photo editing tools,0.49007259583682694
mistral_open,anthropic,Post content updates,0.7021422629395208
mistral_open,anthropic,Private chat with users,0.29290016371909633
mistral_open,anthropic,Read articles offline,0.5636633737350739
mistral_open,anthropic,Read ebooks,0.6990451586284245
mistral_open,anthropic,Real-time messaging,0.5632911220490373
mistral_open,anthropic,Real-time traffic updates,0.40643980489275977
mistral_open,anthropic,Receive daily promotions,0.02636717090770404
mistral_open,anthropic,Receive money,0.571823484097389
mistral_open,anthropic,Receive news notifications,0.3552170908384903
mistral_open,anthropic,Receive payment receipts,0.16012963166566507
mistral_open,anthropic,Receive push notifications,0.6543153352292391
mistral_open,anthropic,Record audio,0.06844880621591459
mistral_open,anthropic,Save favorite locations,0.5749403143360583
mistral_open,anthropic,Save images locally,0.5288497270456027
mistral_open,anthropic,Schedule payments,0.46910834678193314
mistral_open,anthropic,Search for products,0.3812642851495471
mistral_open,anthropic,Search news topics,0.33585628890343905
mistral_open,anthropic,Search with suggestions,0.2212722981448125
mistral_open,anthropic,Search within books,0.47427105557855026
mistral_open,anthropic,Send messages,0.6012797819671297
mistral_open,anthropic,Send money to anyone,0.796766634108479
mistral_open,anthropic,Set fitness goals,0.4942341218959271
mistral_open,anthropic,Set wallpapers,0.10731443625874987
mistral_open,anthropic,Share content on social networks,0.7271959310819421
mistral_open,anthropic,Share edited photos,0.6801353231536128
mistral_open,anthropic,Share media,0.5160833937578327
mistral_open,anthropic,Share payments,0.6072272050545078
mistral_open,anthropic,Share photos and videos,0.7303308283286173
mistral_open,anthropic,Store bill details securely,0.22554664290261126
mistral_open,anthropic,Stream music,0.7553282961057877
mistral_open,anthropic,Sync across devices,0.18163708592520986
mistral_open,anthropic,Sync reading progress,0.3033903138357096
mistral_open,anthropic,Take quizzes,0.4288393667641566
mistral_open,anthropic,Track learning progress,0.6476229545689394
mistral_open,anthropic,Track order delivery status,0.25216254248143294
mistral_open,anthropic,Track routes on map,0.003015553087508122
mistral_open,anthropic,Track taxi location,0.6200655368846124
mistral_open,anthropic,Track weight,0.43650180798649807
mistral_open,anthropic,Track workouts,0.3244844291390262
mistral_open,anthropic,Transfer money,0.5783207419516386
mistral_open,anthropic,Turn-by-turn navigation,0.5941075572006
mistral_open,anthropic,Video quality control,0.681545116629032
mistral_open,anthropic,View account balances,0.32574235861553646
mistral_open,anthropic,View maps offline,0.25955163227224326
mistral_open,anthropic,View product reviews,0.32490409772632456
mistral_open,anthropic,View progress charts,0.36852388650536244
mistral_open,anthropic,View transaction history,0.6825112100263814
mistral_open,anthropic,Watch lectures,0.6485822008528207
mistral_open,anthropic,Watch live TV,0.22661180647532114
mistral_open,anthropic,Watch videos,0.7360224186413985
mistral_open,anthropic,Weather forecast,0.5863443316882592
mistral_open,mistral,Access breaking news,0.5251658219053245
mistral_open,mistral,Activate cards for overseas usage,0.32011716238330423
mistral_open,mistral,Add items to wishlist,0.4124541760340904
mistral_open,mistral,Adjust image settings,0.5888713877663141
mistral_open,mistral,Apply filters and effects,0.4388418027497094
mistral_open,mistral,Audio playback controls,0.8089629537141797
mistral_open,mistral,Automatic wallpaper rotation,0.07747290376115691
mistral_open,mistral,Barcode scanning for items,0.11650264069650991
mistral_open,mistral,Book taxis,0.5878250126231228
mistral_open,mistral,Bookmark articles,0.6107196294378998
mistral_open,mistral,Browse by categories,0.547986076203907
mistral_open,mistral,Browse by category,0.4591244628970991
mistral_open,mistral,Calorie tracking,0.5819992014749328
mistral_open,mistral,Change fonts,0.0025552377469044026
mistral_open,mistral,Check public transport routes,0.5024094111452639
mistral_open,mistral,Comment on posts,0.6305149619166585
mistral_open,mistral,Compare prices,0.4074479471973541
mistral_open,mistral,Create collages,0.18866638986819137
mistral_open,mistral,Create playlists,0.7903774477759777
mistral_open,mistral,Currency converter,0.3544850084973301
mistral_open,mistral,Customize interface settings,0.322289211035339
mistral_open,mistral,Customize themes,0.05813277975342897
mistral_open,mistral,Diet planning,0.528954426088491
mistral_open,mistral,Discover new people,0.6587923775369438
mistral_open,mistral,Download books,0.6037659320459245
mistral_open,mistral,Download content for offline use,0.16961134673343184
mistral_open,mistral,Edit audio files,0.2848898906804262
mistral_open,mistral,Financial calculators,0.014843809522690954
mistral_open,mistral,Find nearby places,0.5295729132006379
mistral_open,mistral,Follow training plans,0.40144555507243346
mistral_open,mistral,Follow users,0.6640059325120766
mistral_open,mistral,Get audio coaching,0.16022070475769404
mistral_open,mistral,Highlight text,0.2275194150910612
mistral_open,mistral,Listen to interviews,0.7018753785919865
mistral_open,mistral,Manage shopping cart,0.4754729931097554
mistral_open,mistral,Monitor heart rate,0.36202746658081325
mistral_open,mistral,Offline learning,0.6226289984448335
mistral_open,mistral,Pay bills,0.37810251948673285
mistral_open,mistral,Personalized news feed,0.48540490658239055
mistral_open,mistral,Photo editing tools,0.42643144504114716
mistral_open,mistral,Post content updates,0.7248060945550113
mistral_open,mistral,Private chat with users,0.33448157682857366
mistral_open,mistral,Read articles offline,0.5597654777977727
mistral_open,mistral,Read ebooks,0.41100837770916165
mistral_open,mistral,Real-time messaging,0.5226666963743141
mistral_open,mistral,Real-time traffic updates,0.4866746361109929
mistral_open,mistral,Receive daily promotions,0.02651851597047559
mistral_open,mistral,Receive money,0.6101800031784289
mistral_open,mistral,Receive news notifications,0.34426065525656
mistral_open,mistral,Receive payment receipts,0.7826935114423442
mistral_open,mistral,Receive push notifications,0.6860992481416349
mistral_open,mistral,Record audio,0.04691282559924976
mistral_open,mistral,Save favorite locations,0.6531646859693736
mistral_open,mistral,Save images locally,0.5379513830724422
mistral_open,mistral,Schedule payments,0.19836728262517866
mistral_open,mistral,Search for products,0.39004839755038495
mistral_open,mistral,Search news topics,0.30969023412644336
mistral_open,mistral,Search with suggestions,0.21618799023394697
mistral_open,mistral,Search within books,0.5047295459957865
mistral_open,mistral,Send messages,0.6260815294274041
mistral_open,mistral,Send money to anyone,0.675119095000941
mistral_open,mistral,Set fitness goals,0.5792219668178185
mistral_open,mistral,Set wallpapers,0.14473923842718636
mistral_open,mistral,Share content on social networks,0.7974508920044182
mistral_open,mistral,Share edited photos,0.1360936996100222
mistral_open,mistral,Share media,0.6738056288654672
mistral_open,mistral,Share payments,0.7898919623210137
mistral_open,mistral,Share photos and videos,0.7401053042818925
mistral_open,mistral,Store bill details securely,0.25278285114418897
mistral_open,mistral,Stream music,0.7479981255090774
mistral_open,mistral,Sync across devices,0.6141802836778878
mistral_open,mistral,Sync reading progress,0.4162752825068708
mistral_open,mistral,Take quizzes,0.4068312520968984
mistral_open,mistral,Track learning progress,0.6578901546587664
mistral_open,mistral,Track order delivery status,0.6417303066829444
mistral_open,mistral,Track routes on map,0.17434204502237244
mistral_open,mistral,Track taxi location,0.5977679620199325
mistral_open,mistral,Track weight,0.5359552474725328
mistral_open,mistral,Track workouts,0.4325513660994252
mistral_open,mistral,Transfer money,0.5529798054074252
mistral_open,mistral,Turn-by-turn navigation,0.5706269227684367
mistral_open,mistral,Video quality control,0.02905260700180508
mistral_open,mistral,View account balances,0.15565467461963128
mistral_open,mistral,View maps offline,0.21447322062204943
mistral_open,mistral,View product reviews,0.4097028500426476
mistral_open,mistral,View progress charts,0.43967753104137197
mistral_open,mistral,View transaction history,0.017521265481920352
mistral_open,mistral,Watch lectures,0.49710114854233833
mistral_open,mistral,Watch live TV,0.18620464051604615
mistral_open,mistral,Watch videos,0.8234237387236133
mistral_open,mistral,Weather forecast,0.6671572550164852
deepseekr1_8b,openai,Access breaking news,0.4152642181521152
deepseekr1_8b,openai,Access courses,0.5877023709528738
deepseekr1_8b,openai,Access subtitles,0.5000389152638758
deepseekr1_8b,openai,Activate cards for overseas usage,0.2503975323796637
deepseekr1_8b,openai,Add items to wishlist,0.5108701847064868
deepseekr1_8b,openai,Adjust image settings,0.4053188291080442
deepseekr1_8b,openai,Apply filters and effects,0.607928917636845
deepseekr1_8b,openai,Audio playback controls,0.6151898324430369
deepseekr1_8b,openai,Automatic wallpaper rotation,0.019791274274753873
deepseekr1_8b,openai,Backup and restore data,0.41133386668151983
deepseekr1_8b,openai,Barcode scanning for items,0.08617306968644478
deepseekr1_8b,openai,Book taxis,0.6885525835974962
deepseekr1_8b,openai,Bookmark articles,0.4219561817949093
deepseekr1_8b,openai,Browse by categories,0.35529941274683025
deepseekr1_8b,openai,Browse by category,0.4129540184229359
deepseekr1_8b,openai,Calculate fares,0.6553653467494773
deepseekr1_8b,openai,Calorie tracking,0.4846289346395893
deepseekr1_8b,openai,Change fonts,0.001160759475263483
deepseekr1_8b,openai,Check public transport routes,0.6093820883723304
deepseekr1_8b,openai,Comment on posts,0.6647165785931929
deepseekr1_8b,openai,Compare prices,0.34181646108994135
deepseekr1_8b,openai,Create collages,0.33883569713902384
deepseekr1_8b,openai,Create playlists,0.7794605240417972
deepseekr1_8b,openai,Currency converter,0.09152153737966008
deepseekr1_8b,openai,Customize interface settings,0.21742220783312594
deepseekr1_8b,openai,Customize themes,0.12378322194937136
deepseekr1_8b,openai,Diet planning,0.5148392135258774
deepseekr1_8b,openai,Discover new people,0.38140177907281037
deepseekr1_8b,openai,Download books,0.5310798101802101
deepseekr1_8b,openai,Download content for offline use,0.32993805203149074
deepseekr1_8b,openai,Edit audio files,0.2890479493600846
deepseekr1_8b,openai,File management,0.4392216018801545
deepseekr1_8b,openai,Financial calculators,0.005692657044049079
deepseekr1_8b,openai,Find nearby places,0.6552948082618303
deepseekr1_8b,openai,Follow training plans,0.39653033812836314
deepseekr1_8b,openai,Follow users,0.5996112275204709
deepseekr1_8b,openai,Get audio coaching,0.46498610389756984
deepseekr1_8b,openai,Highlight text,0.25177296253670767
deepseekr1_8b,openai,Listen to interviews,0.5772959279750873
deepseekr1_8b,openai,Manage shopping cart,0.5021735054525922
deepseekr1_8b,openai,Monitor heart rate,0.32715193272906445
deepseekr1_8b,openai,Offline learning,0.42703290375827796
deepseekr1_8b,openai,Pay bills,0.4688805016326159
deepseekr1_8b,openai,Pay credit card bills,0.1389864859929698
deepseekr1_8b,openai,Personalized news feed,0.5846185906495878
deepseekr1_8b,openai,Photo editing tools,0.49089916665175787
deepseekr1_8b,openai,Post content updates,0.5814765163974335
deepseekr1_8b,openai,Private chat with users,0.6661537540717702
deepseekr1_8b,openai,Read articles offline,0.5292410290566846
deepseekr1_8b,openai,Read ebooks,0.39835346788006876
deepseekr1_8b,openai,Real-time messaging,0.7225513679345368
deepseekr1_8b,openai,Real-time traffic updates,0.5869080098000496
deepseekr1_8b,openai,Receive daily promotions,0.10329756220353005
deepseekr1_8b,openai,Receive money,0.6905039165942222
deepseekr1_8b,openai,Receive news notifications,0.5988292916757687
deepseekr1_8b,openai,Receive payment receipts,0.2816316866731021
deepseekr1_8b,openai,Receive push notifications,0.533589935969233
deepseekr1_8b,openai,Record audio,0.013617498920486882
deepseekr1_8b,openai,Remittances overseas,0.5695923294243024
deepseekr1_8b,openai,Save favorite locations,0.6051369551522611
deepseekr1_8b,openai,Save images locally,0.17294528721333413
deepseekr1_8b,openai,Schedule payments,0.34205278060817706
deepseekr1_8b,openai,Search for products,0.5413004273089617
deepseekr1_8b,openai,Search news topics,0.4920603131881744
deepseekr1_8b,openai,Search with suggestions,0.16637725703019657
deepseekr1_8b,openai,Search within books,0.5379388318433768
deepseekr1_8b,openai,Secure checkout,0.5052661976063743
deepseekr1_8b,openai,Send messages,0.7361202943213674
deepseekr1_8b,openai,Send money to anyone,0.6398380435679406
deepseekr1_8b,openai,Set fitness goals,0.5852795911234461
deepseekr1_8b,openai,Set wallpapers,0.059094533480870265
deepseekr1_8b,openai,Share content on social networks,0.5725846897122928
deepseekr1_8b,openai,Share edited photos,0.5748108603324066
deepseekr1_8b,openai,Share media,0.6426486371758392
deepseekr1_8b,openai,Share payments,0.5918672803468278
deepseekr1_8b,openai,Share photos and videos,0.6442629266435164
deepseekr1_8b,openai,Store bill details securely,0.09092853161678612
deepseekr1_8b,openai,Stream music,0.8627806872569204
deepseekr1_8b,openai,Sync across devices,0.49699502321519945
deepseekr1_8b,openai,Sync reading progress,0.28073759255415787
deepseekr1_8b,openai,Take quizzes,0.2689589245363977
deepseekr1_8b,openai,Track learning progress,0.5888138493836882
deepseekr1_8b,openai,Track order delivery status,0.30615243902592726
deepseekr1_8b,openai,Track routes on map,0.46556255831702037
deepseekr1_8b,openai,Track taxi location,0.7095978071503534
deepseekr1_8b,openai,Track weight,0.4788533566912542
deepseekr1_8b,openai,Track workouts,0.4282958291856094
deepseekr1_8b,openai,Transfer money,0.6343464016437009
deepseekr1_8b,openai,Turn-by-turn navigation,0.6459401474389168
deepseekr1_8b,openai,Video quality control,0.2146145587838934
deepseekr1_8b,openai,View account balances,0.29387322246804076
deepseekr1_8b,openai,View maps offline,0.4829631842433501
deepseekr1_8b,openai,View product reviews,0.47217401482234245
deepseekr1_8b,openai,View progress charts,0.5343780430152328
deepseekr1_8b,openai,View transaction history,0.35776339331528495
deepseekr1_8b,openai,Watch lectures,0.5305911378480459
deepseekr1_8b,openai,Watch live TV,0.4420536687246371
deepseekr1_8b,openai,Watch videos,0.7408386895167455
deepseekr1_8b,openai,Weather forecast,0.5464596028805855
