model1,model2,feature,rbo
gptoss20b,deepseekr1_8b,Share photos and videos,0.6603202279676368
gptoss20b,deepseekr1_8b,Follow users,0.6551875709023104
gptoss20b,deepseekr1_8b,Post content updates,0.6500968862215273
gptoss20b,deepseekr1_8b,Share content on social networks,0.4961367447843543
gptoss20b,deepseekr1_8b,Discover new people,0.4316767721614477
gptoss20b,deepseekr1_8b,Comment on posts,0.7138976414395237
gptoss20b,deepseekr1_8b,Receive push notifications,0.5356251448262671
gptoss20b,deepseekr1_8b,File management,0.3987128150986233
gptoss20b,deepseekr1_8b,Search with suggestions,0.28416408418786776
gptoss20b,deepseekr1_8b,Book taxis,0.6750981484956168
gptoss20b,deepseekr1_8b,Track taxi location,0.6879468552194516
gptoss20b,deepseekr1_8b,Calculate fares,0.6907884690221716
gptoss20b,deepseekr1_8b,Share media,0.5599285616252518
gptoss20b,deepseekr1_8b,Access subtitles,0.26945252412918275
gptoss20b,deepseekr1_8b,Video quality control,0.20571327501308098
gptoss20b,deepseekr1_8b,Weather forecast,0.527282558215974
mistral_open,deepseekr1_8b,Read ebooks,0.1526811612245356
mistral_open,deepseekr1_8b,Download books,0.4556637469040256
mistral_open,deepseekr1_8b,Sync reading progress,0.4802427247018991
mistral_open,deepseekr1_8b,Highlight text,0.22957813194149682
mistral_open,deepseekr1_8b,Search within books,0.41649585745769446
mistral_open,deepseekr1_8b,Send messages,0.5618170175745029
mistral_open,deepseekr1_8b,Private chat with users,0.38817396338964016
mistral_open,deepseekr1_8b,Real-time messaging,0.5499390966603677
mistral_open,deepseekr1_8b,Watch lectures,0.4985599112216413
mistral_open,deepseekr1_8b,Take quizzes,0.4499509080354199
mistral_open,deepseekr1_8b,Track learning progress,0.5452636384350308
mistral_open,deepseekr1_8b,Offline learning,0.4909688438512199
mistral_open,deepseekr1_8b,Watch live TV,0.2973583425781726
mistral_open,deepseekr1_8b,Watch videos,0.7070809852834966
mistral_open,deepseekr1_8b,Transfer money,0.4438133304738209
mistral_open,deepseekr1_8b,Send money to anyone,0.5760880753970129
mistral_open,deepseekr1_8b,Receive money,0.4981444674782455
mistral_open,deepseekr1_8b,Pay bills,0.4080777201411676
mistral_open,deepseekr1_8b,Schedule payments,0.3973085875529989
mistral_open,deepseekr1_8b,Share payments,0.6266229501863197
mistral_open,deepseekr1_8b,View account balances,0.4136518334434223
mistral_open,deepseekr1_8b,View transaction history,0.3907094139861188
mistral_open,deepseekr1_8b,Receive payment receipts,0.3897804553869478
mistral_open,deepseekr1_8b,Store bill details securely,0.1721780499072903
mistral_open,deepseekr1_8b,Activate cards for overseas usage,0.18792501542244533
mistral_open,deepseekr1_8b,Currency converter,0.1308042385418154
mistral_open,deepseekr1_8b,Financial calculators,0.05132880077748882
mistral_open,deepseekr1_8b,Track workouts,0.36509887442395766
mistral_open,deepseekr1_8b,Monitor heart rate,0.17917126524099977
mistral_open,deepseekr1_8b,Set fitness goals,0.4323251284814912
mistral_open,deepseekr1_8b,Track weight,0.3081047180308044
mistral_open,deepseekr1_8b,Follow training plans,0.40531379551488733
mistral_open,deepseekr1_8b,View progress charts,0.41070557310394973
mistral_open,deepseekr1_8b,Get audio coaching,0.5004795150770531
mistral_open,deepseekr1_8b,Track routes on map,0.34847304787219535
mistral_open,deepseekr1_8b,Diet planning,0.2804650091202722
mistral_open,deepseekr1_8b,Calorie tracking,0.32487923056160123
mistral_open,deepseekr1_8b,Turn-by-turn navigation,0.4925797813397729
mistral_open,deepseekr1_8b,Find nearby places,0.5483969513780661
mistral_open,deepseekr1_8b,View maps offline,0.2525840451088067
mistral_open,deepseekr1_8b,Check public transport routes,0.535624124106607
mistral_open,deepseekr1_8b,Save favorite locations,0.5297334976175536
mistral_open,deepseekr1_8b,Real-time traffic updates,0.4425210019248584
mistral_open,deepseekr1_8b,Stream music,0.7428407175031926
mistral_open,deepseekr1_8b,Create playlists,0.7833726842565237
mistral_open,deepseekr1_8b,Download content for offline use,0.23050240050446824
mistral_open,deepseekr1_8b,Audio playback controls,0.7192534449776468
mistral_open,deepseekr1_8b,Record audio,0.019481487932078007
mistral_open,deepseekr1_8b,Edit audio files,0.24954992751829533
mistral_open,deepseekr1_8b,Access breaking news,0.34441730897343925
mistral_open,deepseekr1_8b,Personalized news feed,0.470964800973633
mistral_open,deepseekr1_8b,Read articles offline,0.4940092867082962
mistral_open,deepseekr1_8b,Bookmark articles,0.42933397407789614
mistral_open,deepseekr1_8b,Search news topics,0.419653458619579
mistral_open,deepseekr1_8b,Listen to interviews,0.5838094794256272
mistral_open,deepseekr1_8b,Receive news notifications,0.2885298524194027
mistral_open,deepseekr1_8b,Browse by categories,0.09531105127611712
mistral_open,deepseekr1_8b,Set wallpapers,0.03325496740303435
mistral_open,deepseekr1_8b,Customize themes,0.14777476937201803
mistral_open,deepseekr1_8b,Change fonts,0.0669992686770012
mistral_open,deepseekr1_8b,Automatic wallpaper rotation,0.058231522778887636
mistral_open,deepseekr1_8b,Customize interface settings,0.10281053887044164
mistral_open,deepseekr1_8b,Photo editing tools,0.3594735339571552
mistral_open,deepseekr1_8b,Apply filters and effects,0.2741157806515992
mistral_open,deepseekr1_8b,Create collages,0.20794803671887918
mistral_open,deepseekr1_8b,Adjust image settings,0.34559003221069357
mistral_open,deepseekr1_8b,Save images locally,0.29840280376710027
mistral_open,deepseekr1_8b,Share edited photos,0.5112609138128245
mistral_open,deepseekr1_8b,Sync across devices,0.5526257756934517
mistral_open,deepseekr1_8b,Search for products,0.2885693432397721
mistral_open,deepseekr1_8b,Compare prices,0.35647759174528193
mistral_open,deepseekr1_8b,Add items to wishlist,0.6950671517733281
mistral_open,deepseekr1_8b,Track order delivery status,0.4459140514314933
mistral_open,deepseekr1_8b,Browse by category,0.1343049292965746
mistral_open,deepseekr1_8b,View product reviews,0.2874512768565639
mistral_open,deepseekr1_8b,Barcode scanning for items,0.2117427547056794
mistral_open,deepseekr1_8b,Manage shopping cart,0.602149714672079
mistral_open,deepseekr1_8b,Receive daily promotions,0.018222755629570618
mistral_open,deepseekr1_8b,Share photos and videos,0.7724625187056791
mistral_open,deepseekr1_8b,Follow users,0.7751119555521272
mistral_open,deepseekr1_8b,Post content updates,0.6844264847088996
mistral_open,deepseekr1_8b,Share content on social networks,0.8090083756795585
mistral_open,deepseekr1_8b,Discover new people,0.31191849794310444
mistral_open,deepseekr1_8b,Comment on posts,0.6924267830290536
mistral_open,deepseekr1_8b,Receive push notifications,0.4441385241572191
mistral_open,deepseekr1_8b,Search with suggestions,0.11761572343261212
mistral_open,deepseekr1_8b,Book taxis,0.5637279087254652
mistral_open,deepseekr1_8b,Track taxi location,0.556261749261319
mistral_open,deepseekr1_8b,Share media,0.6442709569155307
mistral_open,deepseekr1_8b,Video quality control,0.04457737155760315
mistral_open,deepseekr1_8b,Weather forecast,0.577864448149553
