criterion,model1,model2,cohort_pair,feature,rbo
Regular Updates and Maintenance,openai,anthropic,proprietary,Broadcast messages to multiple contacts,0.7512175808197434
Regular Updates and Maintenance,openai,anthropic,proprietary,Build photo collage,0.21637335118975126
Regular Updates and Maintenance,openai,anthropic,proprietary,Collaborate with others,0.7457480926629876
Regular Updates and Maintenance,openai,anthropic,proprietary,Go Live,0.8471238539942992
Regular Updates and Maintenance,openai,anthropic,proprietary,Keeping up with friends,0.6281850874090048
Regular Updates and Maintenance,openai,anthropic,proprietary,List items for sale,0.6449485763458312
Regular Updates and Maintenance,openai,anthropic,proprietary,Photo effects,0.364492066810813
Regular Updates and Maintenance,openai,anthropic,proprietary,Play games,0.8336626409499853
Regular Updates and Maintenance,openai,anthropic,proprietary,Play playlist on shuffle mode,0.8331030595022011
Regular Updates and Maintenance,openai,anthropic,proprietary,Rate movies,0.6372082536805234
Regular Updates and Maintenance,openai,anthropic,proprietary,Search for offer on item,0.5189456150103872
Regular Updates and Maintenance,openai,anthropic,proprietary,Send files,0.5577509881407349
Regular Updates and Maintenance,openai,anthropic,proprietary,Watch streams,0.525060422493369
Regular Updates and Maintenance,openai,anthropic,proprietary,Write notes,0.6116657418374934
Regular Updates and Maintenance,openai,mistral,proprietary,Access to movies,0.7517871093141284
Regular Updates and Maintenance,openai,mistral,proprietary,Access to podcasts,0.6973475894721239
Regular Updates and Maintenance,openai,mistral,proprietary,Broadcast messages to multiple contacts,0.7389748923150852
Regular Updates and Maintenance,openai,mistral,proprietary,Build photo collage,0.026103266367698844
Regular Updates and Maintenance,openai,mistral,proprietary,Collaborate with others,0.3834735325609879
Regular Updates and Maintenance,openai,mistral,proprietary,Go Live,0.11643652601468882
Regular Updates and Maintenance,openai,mistral,proprietary,Keeping up with friends,0.5120631530832727
Regular Updates and Maintenance,openai,mistral,proprietary,List items for sale,0.6390430844278867
Regular Updates and Maintenance,openai,mistral,proprietary,Photo effects,0.20222700350723527
Regular Updates and Maintenance,openai,mistral,proprietary,Play games,0.2697284379516088
Regular Updates and Maintenance,openai,mistral,proprietary,Play playlist on shuffle mode,0.8097363048417273
Regular Updates and Maintenance,openai,mistral,proprietary,Rate movies,0.1648486160289184
Regular Updates and Maintenance,openai,mistral,proprietary,Search for offer on item,0.13198451810790032
Regular Updates and Maintenance,openai,mistral,proprietary,Send files,0.6160924900966076
Regular Updates and Maintenance,openai,mistral,proprietary,Watch streams,0.5864431967302322
Regular Updates and Maintenance,openai,mistral,proprietary,Write notes,0.6273073785118791
Regular Updates and Maintenance,gemini,anthropic,proprietary,Access to movies,0.5306240019781409
Regular Updates and Maintenance,gemini,anthropic,proprietary,Access to podcasts,0.6417858697788129
Regular Updates and Maintenance,gemini,anthropic,proprietary,Broadcast messages to multiple contacts,0.6768260977630058
Regular Updates and Maintenance,gemini,anthropic,proprietary,Build photo collage,0.10591445148506352
Regular Updates and Maintenance,gemini,anthropic,proprietary,Collaborate with others,0.6551509977470225
Regular Updates and Maintenance,gemini,anthropic,proprietary,Go Live,0.6736245672909689
Regular Updates and Maintenance,gemini,anthropic,proprietary,Keeping up with friends,0.4953277763462712
Regular Updates and Maintenance,gemini,anthropic,proprietary,List items for sale,0.6731977590916927
Regular Updates and Maintenance,gemini,anthropic,proprietary,Photo effects,0.2262936440218083
Regular Updates and Maintenance,gemini,anthropic,proprietary,Play games,0.5073994078255698
Regular Updates and Maintenance,gemini,anthropic,proprietary,Play playlist on shuffle mode,0.8150195412910817
Regular Updates and Maintenance,gemini,anthropic,proprietary,Rate movies,0.642968385844356
Regular Updates and Maintenance,gemini,anthropic,proprietary,Search for offer on item,0.3602639855139077
Regular Updates and Maintenance,gemini,anthropic,proprietary,Send files,0.7383386369904151
Regular Updates and Maintenance,gemini,anthropic,proprietary,Watch streams,0.4524356334394009
Regular Updates and Maintenance,gemini,anthropic,proprietary,Write notes,0.4487664387738653
Regular Updates and Maintenance,gemini,mistral,proprietary,Access to movies,0.5039348750217305
Regular Updates and Maintenance,gemini,mistral,proprietary,Access to podcasts,0.6137945705609308
Regular Updates and Maintenance,gemini,mistral,proprietary,Broadcast messages to multiple contacts,0.6074080586816055
Regular Updates and Maintenance,gemini,mistral,proprietary,Build photo collage,0.11818093893390133
Regular Updates and Maintenance,gemini,mistral,proprietary,Collaborate with others,0.35678164589979877
Regular Updates and Maintenance,gemini,mistral,proprietary,Go Live,0.1576912574875945
Regular Updates and Maintenance,gemini,mistral,proprietary,Keeping up with friends,0.5326636435024509
Regular Updates and Maintenance,gemini,mistral,proprietary,List items for sale,0.506387670004732
Regular Updates and Maintenance,gemini,mistral,proprietary,Photo effects,0.12458779086550319
Regular Updates and Maintenance,gemini,mistral,proprietary,Play games,0.25948125448148845
Regular Updates and Maintenance,gemini,mistral,proprietary,Play playlist on shuffle mode,0.8115755613210267
Regular Updates and Maintenance,gemini,mistral,proprietary,Rate movies,0.15281318283978151
Regular Updates and Maintenance,gemini,mistral,proprietary,Search for offer on item,0.08983739097611444
Regular Updates and Maintenance,gemini,mistral,proprietary,Send files,0.41500077676971586
Regular Updates and Maintenance,gemini,mistral,proprietary,Watch streams,0.48829290234911227
Regular Updates and Maintenance,gemini,mistral,proprietary,Write notes,0.40652550325989595
Regular Updates and Maintenance,anthropic,mistral,proprietary,Access to movies,0.8558537864950576
Regular Updates and Maintenance,anthropic,mistral,proprietary,Access to podcasts,0.9161332541165674
Regular Updates and Maintenance,anthropic,mistral,proprietary,Broadcast messages to multiple contacts,0.7044168615149603
Regular Updates and Maintenance,anthropic,mistral,proprietary,Build photo collage,0.14269546509031536
Regular Updates and Maintenance,anthropic,mistral,proprietary,Collaborate with others,0.3737210020918909
Regular Updates and Maintenance,anthropic,mistral,proprietary,Go Live,0.085271015812876
Regular Updates and Maintenance,anthropic,mistral,proprietary,Keeping up with friends,0.501041852653401
Regular Updates and Maintenance,anthropic,mistral,proprietary,List items for sale,0.6441941139351335
Regular Updates and Maintenance,anthropic,mistral,proprietary,Photo effects,0.3899889823607838
Regular Updates and Maintenance,anthropic,mistral,proprietary,Play games,0.2626666126604442
Regular Updates and Maintenance,anthropic,mistral,proprietary,Play playlist on shuffle mode,0.9028210644961558
Regular Updates and Maintenance,anthropic,mistral,proprietary,Rate movies,0.26731085690208045
Regular Updates and Maintenance,anthropic,mistral,proprietary,Search for offer on item,0.25653640321735155
Regular Updates and Maintenance,anthropic,mistral,proprietary,Send files,0.4390010888349243
Regular Updates and Maintenance,anthropic,mistral,proprietary,Watch streams,0.5530398141555789
Regular Updates and Maintenance,anthropic,mistral,proprietary,Write notes,0.6308959924736341
Security and Privacy,llama31_8b,gemma3_4b,open,Access to movies,0.700588113186628
Security and Privacy,llama31_8b,gemma3_4b,open,Access to podcasts,0.40039220062827174
Security and Privacy,llama31_8b,gemma3_4b,open,Broadcast messages to multiple contacts,0.3276198726825759
Security and Privacy,llama31_8b,gemma3_4b,open,Build photo collage,0.032263147161114836
Security and Privacy,llama31_8b,gemma3_4b,open,Collaborate with others,0.5640460877762474
Security and Privacy,llama31_8b,gemma3_4b,open,Go Live,0.17644366255745117
Security and Privacy,llama31_8b,gemma3_4b,open,Keeping up with friends,0.35278362605282476
Security and Privacy,llama31_8b,gemma3_4b,open,List items for sale,0.4063770432968547
Security and Privacy,llama31_8b,gemma3_4b,open,Photo effects,0.08945086685855137
Security and Privacy,llama31_8b,gemma3_4b,open,Play games,0.31401300289998524
Security and Privacy,llama31_8b,gemma3_4b,open,Play playlist on shuffle mode,0.4817629699275314
Security and Privacy,llama31_8b,gemma3_4b,open,Rate movies,0.25383522268392733
Security and Privacy,llama31_8b,gemma3_4b,open,Search for offer on item,0.1051533865118736
Security and Privacy,llama31_8b,gemma3_4b,open,Send files,0.1648353519385131
Security and Privacy,llama31_8b,gemma3_4b,open,Watch streams,0.07556897996527798
Security and Privacy,llama31_8b,gemma3_4b,open,Write notes,0.545047279503741
Security and Privacy,llama31_8b,qwen3_8b,open,Access to movies,0.6708650933000206
Security and Privacy,llama31_8b,qwen3_8b,open,Access to podcasts,0.44965393085132055
Security and Privacy,llama31_8b,qwen3_8b,open,Broadcast messages to multiple contacts,0.431786288910565
Security and Privacy,llama31_8b,qwen3_8b,open,Build photo collage,0.04760271683011712
Security and Privacy,llama31_8b,qwen3_8b,open,Collaborate with others,0.18709558744026056
Security and Privacy,llama31_8b,qwen3_8b,open,Go Live,0.3284529846115962
Security and Privacy,llama31_8b,qwen3_8b,open,Keeping up with friends,0.19527130890075278
Security and Privacy,llama31_8b,qwen3_8b,open,List items for sale,0.32722772853462684
Security and Privacy,llama31_8b,qwen3_8b,open,Photo effects,0.0582155014465677
Security and Privacy,llama31_8b,qwen3_8b,open,Play games,0.0013374892690981074
Security and Privacy,llama31_8b,qwen3_8b,open,Play playlist on shuffle mode,0.23471539596932786
Security and Privacy,llama31_8b,qwen3_8b,open,Rate movies,0.39637473224862635
Security and Privacy,llama31_8b,qwen3_8b,open,Search for offer on item,0.1054172594421874
Security and Privacy,llama31_8b,qwen3_8b,open,Send files,0.14380132447838326
Security and Privacy,llama31_8b,qwen3_8b,open,Watch streams,0.16892221165345023
Security and Privacy,llama31_8b,qwen3_8b,open,Write notes,0.06562297238100129
Security and Privacy,llama31_8b,gptoss20b,open,Access to movies,0.6913195032319344
Security and Privacy,llama31_8b,gptoss20b,open,Access to podcasts,0.468811344658773
Security and Privacy,llama31_8b,gptoss20b,open,Broadcast messages to multiple contacts,0.4487064678206762
Security and Privacy,llama31_8b,gptoss20b,open,Build photo collage,0.057601031186449145
Security and Privacy,llama31_8b,gptoss20b,open,Collaborate with others,0.2614241603719137
Security and Privacy,llama31_8b,gptoss20b,open,Go Live,0.11746370393696709
Security and Privacy,llama31_8b,gptoss20b,open,Keeping up with friends,0.15113189998952156
Security and Privacy,llama31_8b,gptoss20b,open,List items for sale,0.3139960153513239
Security and Privacy,llama31_8b,gptoss20b,open,Photo effects,0.07649806098924905
Security and Privacy,llama31_8b,gptoss20b,open,Play games,0.04474702685596066
Security and Privacy,llama31_8b,gptoss20b,open,Play playlist on shuffle mode,0.2747830748565568
Security and Privacy,llama31_8b,gptoss20b,open,Rate movies,0.36331472229835604
Security and Privacy,llama31_8b,gptoss20b,open,Search for offer on item,0.12242491991411876
Security and Privacy,llama31_8b,gptoss20b,open,Send files,0.14398913997831012
Security and Privacy,llama31_8b,gptoss20b,open,Watch streams,0.07570702673207305
Security and Privacy,llama31_8b,gptoss20b,open,Write notes,0.13964067338615693
Security and Privacy,llama31_8b,mistral_open,open,Access to movies,0.5783452443811627
Security and Privacy,llama31_8b,mistral_open,open,Access to podcasts,0.4785791754900018
Security and Privacy,llama31_8b,mistral_open,open,Broadcast messages to multiple contacts,0.42118876699839375
Security and Privacy,llama31_8b,mistral_open,open,Build photo collage,0.04341986058935546
Security and Privacy,llama31_8b,mistral_open,open,Collaborate with others,0.6012294539576317
Security and Privacy,llama31_8b,mistral_open,open,Go Live,0.0
Security and Privacy,llama31_8b,mistral_open,open,Keeping up with friends,0.15542842927096404
Security and Privacy,llama31_8b,mistral_open,open,List items for sale,0.3667798929770842
Security and Privacy,llama31_8b,mistral_open,open,Photo effects,0.05574254888131667
Security and Privacy,llama31_8b,mistral_open,open,Play games,0.31462585423114264
Security and Privacy,llama31_8b,mistral_open,open,Play playlist on shuffle mode,0.5203123930995173
Security and Privacy,llama31_8b,mistral_open,open,Rate movies,0.351187032153588
Security and Privacy,llama31_8b,mistral_open,open,Search for offer on item,0.06706558504284652
Security and Privacy,llama31_8b,mistral_open,open,Send files,0.10781751303294414
Security and Privacy,llama31_8b,mistral_open,open,Watch streams,0.09505358038971418
Security and Privacy,llama31_8b,mistral_open,open,Write notes,0.7254264834621051
Security and Privacy,llama31_8b,deepseekr1_8b,open,Access to movies,0.6377050401825024
Security and Privacy,llama31_8b,deepseekr1_8b,open,Access to podcasts,0.4127697936888637
Security and Privacy,llama31_8b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.4917024184009475
Security and Privacy,llama31_8b,deepseekr1_8b,open,Build photo collage,0.05271002299922751
Security and Privacy,llama31_8b,deepseekr1_8b,open,Collaborate with others,0.23312936177589197
Security and Privacy,llama31_8b,deepseekr1_8b,open,Go Live,0.09291959434362672
Security and Privacy,llama31_8b,deepseekr1_8b,open,Keeping up with friends,0.37571238275931357
Security and Privacy,llama31_8b,deepseekr1_8b,open,List items for sale,0.29252399443284044
Security and Privacy,llama31_8b,deepseekr1_8b,open,Photo effects,0.08843272694244644
Security and Privacy,llama31_8b,deepseekr1_8b,open,Play games,0.2305205381216729
Security and Privacy,llama31_8b,deepseekr1_8b,open,Play playlist on shuffle mode,0.44455208150284475
Security and Privacy,llama31_8b,deepseekr1_8b,open,Rate movies,0.3735101804312355
Security and Privacy,llama31_8b,deepseekr1_8b,open,Search for offer on item,0.15443783023583102
Security and Privacy,llama31_8b,deepseekr1_8b,open,Send files,0.16897469635475912
Security and Privacy,llama31_8b,deepseekr1_8b,open,Watch streams,0.21267456998542045
Security and Privacy,llama31_8b,deepseekr1_8b,open,Write notes,0.32580814881323067
Security and Privacy,llama31_8b,openai,cross,Access to movies,0.586398740167038
Security and Privacy,llama31_8b,openai,cross,Access to podcasts,0.4304706550278859
Security and Privacy,llama31_8b,openai,cross,Broadcast messages to multiple contacts,0.5105376075468774
Security and Privacy,llama31_8b,openai,cross,Build photo collage,0.05160483353603444
Security and Privacy,llama31_8b,openai,cross,Collaborate with others,0.21940155478188983
Security and Privacy,llama31_8b,openai,cross,Go Live,0.10028873623066775
Security and Privacy,llama31_8b,openai,cross,Keeping up with friends,0.33359834222702767
Security and Privacy,llama31_8b,openai,cross,List items for sale,0.33509748671526024
Security and Privacy,llama31_8b,openai,cross,Photo effects,0.09241919473445587
Security and Privacy,llama31_8b,openai,cross,Play games,0.07001832820674711
Security and Privacy,llama31_8b,openai,cross,Play playlist on shuffle mode,0.40765298027737823
Security and Privacy,llama31_8b,openai,cross,Rate movies,0.32708855320815977
Security and Privacy,llama31_8b,openai,cross,Search for offer on item,0.08620873918014238
Security and Privacy,llama31_8b,openai,cross,Send files,0.14950143457528062
Security and Privacy,llama31_8b,openai,cross,Watch streams,0.09693464780213151
Security and Privacy,llama31_8b,openai,cross,Write notes,0.10357907779387907
Security and Privacy,llama31_8b,gemini,cross,Access to movies,0.349240891100727
Security and Privacy,llama31_8b,gemini,cross,Access to podcasts,0.2608513502863751
Security and Privacy,llama31_8b,gemini,cross,Broadcast messages to multiple contacts,0.27373878393145845
Security and Privacy,llama31_8b,gemini,cross,Build photo collage,0.03647748119947026
Security and Privacy,llama31_8b,gemini,cross,Collaborate with others,0.052023244235571274
Security and Privacy,llama31_8b,gemini,cross,Go Live,0.0559654555638302
Security and Privacy,llama31_8b,gemini,cross,Keeping up with friends,0.08941805192248388
Security and Privacy,llama31_8b,gemini,cross,List items for sale,0.2847024801684632
Security and Privacy,llama31_8b,gemini,cross,Photo effects,0.07800280928648892
Security and Privacy,llama31_8b,gemini,cross,Play games,0.008875381217563443
Security and Privacy,llama31_8b,gemini,cross,Play playlist on shuffle mode,0.06796930432692413
Security and Privacy,llama31_8b,gemini,cross,Rate movies,0.3242016162937368
Security and Privacy,llama31_8b,gemini,cross,Search for offer on item,0.08537493197044144
Security and Privacy,llama31_8b,gemini,cross,Send files,0.05913474137785997
Security and Privacy,llama31_8b,gemini,cross,Watch streams,0.09725987880676884
Security and Privacy,llama31_8b,gemini,cross,Write notes,0.024490060230573426
Security and Privacy,llama31_8b,anthropic,cross,Access to movies,0.6355168852588613
Security and Privacy,llama31_8b,anthropic,cross,Access to podcasts,0.4300697927932787
Security and Privacy,llama31_8b,anthropic,cross,Broadcast messages to multiple contacts,0.5259698648084499
Security and Privacy,llama31_8b,anthropic,cross,Build photo collage,0.05829629166783493
Security and Privacy,llama31_8b,anthropic,cross,Collaborate with others,0.11465062012650094
Security and Privacy,llama31_8b,anthropic,cross,Go Live,0.022471468077390883
Security and Privacy,llama31_8b,anthropic,cross,Keeping up with friends,0.21805722469342062
Security and Privacy,llama31_8b,anthropic,cross,List items for sale,0.26929756630782864
Security and Privacy,llama31_8b,anthropic,cross,Photo effects,0.09185432594138526
Security and Privacy,llama31_8b,anthropic,cross,Play games,0.041874001823001106
Security and Privacy,llama31_8b,anthropic,cross,Play playlist on shuffle mode,0.4041332929003324
Security and Privacy,llama31_8b,anthropic,cross,Rate movies,0.4428399801595071
Security and Privacy,llama31_8b,anthropic,cross,Search for offer on item,0.07920518405599003
Security and Privacy,llama31_8b,anthropic,cross,Send files,0.0836265741597046
Security and Privacy,llama31_8b,anthropic,cross,Watch streams,0.20883200109258643
Security and Privacy,llama31_8b,anthropic,cross,Write notes,0.10296749837342568
Security and Privacy,llama31_8b,mistral,cross,Access to movies,0.7414104610450177
Security and Privacy,llama31_8b,mistral,cross,Access to podcasts,0.49231877499015847
Security and Privacy,llama31_8b,mistral,cross,Broadcast messages to multiple contacts,0.5311530116228549
Security and Privacy,llama31_8b,mistral,cross,Build photo collage,0.05122509148332791
Security and Privacy,llama31_8b,mistral,cross,Collaborate with others,0.44700982291251246
Security and Privacy,llama31_8b,mistral,cross,Go Live,0.39254993030028557
Security and Privacy,llama31_8b,mistral,cross,Keeping up with friends,0.28783747901377305
Security and Privacy,llama31_8b,mistral,cross,List items for sale,0.3932073869350941
Security and Privacy,llama31_8b,mistral,cross,Photo effects,0.10382055680041384
Security and Privacy,llama31_8b,mistral,cross,Play games,0.016769191870957285
Security and Privacy,llama31_8b,mistral,cross,Play playlist on shuffle mode,0.5106446461638504
Security and Privacy,llama31_8b,mistral,cross,Rate movies,0.36446934594219843
Security and Privacy,llama31_8b,mistral,cross,Search for offer on item,0.185683421425956
Security and Privacy,llama31_8b,mistral,cross,Send files,0.0847909246545633
Security and Privacy,llama31_8b,mistral,cross,Watch streams,0.3213512419721821
Security and Privacy,llama31_8b,mistral,cross,Write notes,0.18252147453820983
Security and Privacy,gemma3_4b,qwen3_8b,open,Access to movies,0.7657471418676997
Security and Privacy,gemma3_4b,qwen3_8b,open,Access to podcasts,0.5101636722516607
Security and Privacy,gemma3_4b,qwen3_8b,open,Broadcast messages to multiple contacts,0.30324734750759574
Security and Privacy,gemma3_4b,qwen3_8b,open,Build photo collage,0.15578041308251256
Security and Privacy,gemma3_4b,qwen3_8b,open,Collaborate with others,0.20646149659736227
Security and Privacy,gemma3_4b,qwen3_8b,open,Go Live,0.3166659962845825
Security and Privacy,gemma3_4b,qwen3_8b,open,Keeping up with friends,0.43674243563276055
Security and Privacy,gemma3_4b,qwen3_8b,open,List items for sale,0.6144336920362512
Security and Privacy,gemma3_4b,qwen3_8b,open,Photo effects,0.23961875442970548
Security and Privacy,gemma3_4b,qwen3_8b,open,Play games,0.03407991267327309
Security and Privacy,gemma3_4b,qwen3_8b,open,Play playlist on shuffle mode,0.4097977303541138
Security and Privacy,gemma3_4b,qwen3_8b,open,Rate movies,0.34519006099432736
Security and Privacy,gemma3_4b,qwen3_8b,open,Search for offer on item,0.08168451324152948
Security and Privacy,gemma3_4b,qwen3_8b,open,Send files,0.32968217695706736
Security and Privacy,gemma3_4b,qwen3_8b,open,Watch streams,0.34446351873745407
Security and Privacy,gemma3_4b,qwen3_8b,open,Write notes,0.16139653034129542
Security and Privacy,gemma3_4b,gptoss20b,open,Access to movies,0.7754406760470016
Security and Privacy,gemma3_4b,gptoss20b,open,Access to podcasts,0.42499966411743306
Security and Privacy,gemma3_4b,gptoss20b,open,Broadcast messages to multiple contacts,0.32078174244279106
Security and Privacy,gemma3_4b,gptoss20b,open,Build photo collage,0.16650467766916596
Security and Privacy,gemma3_4b,gptoss20b,open,Collaborate with others,0.2647810099324611
Security and Privacy,gemma3_4b,gptoss20b,open,Go Live,0.10946911067727733
Security and Privacy,gemma3_4b,gptoss20b,open,Keeping up with friends,0.35003516372894194
Security and Privacy,gemma3_4b,gptoss20b,open,List items for sale,0.500582515046887
Security and Privacy,gemma3_4b,gptoss20b,open,Photo effects,0.2165035682809278
Security and Privacy,gemma3_4b,gptoss20b,open,Play games,0.11348832555115532
Security and Privacy,gemma3_4b,gptoss20b,open,Play playlist on shuffle mode,0.394130408586756
Security and Privacy,gemma3_4b,gptoss20b,open,Rate movies,0.2337526530304737
Security and Privacy,gemma3_4b,gptoss20b,open,Search for offer on item,0.12734845461118272
Security and Privacy,gemma3_4b,gptoss20b,open,Send files,0.33510732361563894
Security and Privacy,gemma3_4b,gptoss20b,open,Watch streams,0.448854370942105
Security and Privacy,gemma3_4b,gptoss20b,open,Write notes,0.2552222576324531
Security and Privacy,gemma3_4b,mistral_open,open,Access to movies,0.7629476968836213
Security and Privacy,gemma3_4b,mistral_open,open,Access to podcasts,0.4906991216908543
Security and Privacy,gemma3_4b,mistral_open,open,Broadcast messages to multiple contacts,0.2694187381672348
Security and Privacy,gemma3_4b,mistral_open,open,Build photo collage,0.1878795779918788
Security and Privacy,gemma3_4b,mistral_open,open,Collaborate with others,0.49835498105717047
Security and Privacy,gemma3_4b,mistral_open,open,Go Live,0.0
Security and Privacy,gemma3_4b,mistral_open,open,Keeping up with friends,0.34931085521977834
Security and Privacy,gemma3_4b,mistral_open,open,List items for sale,0.6220332767603842
Security and Privacy,gemma3_4b,mistral_open,open,Photo effects,0.1412053547212484
Security and Privacy,gemma3_4b,mistral_open,open,Play games,0.2722060814165389
Security and Privacy,gemma3_4b,mistral_open,open,Play playlist on shuffle mode,0.7330928290631396
Security and Privacy,gemma3_4b,mistral_open,open,Rate movies,0.15614995231225756
Security and Privacy,gemma3_4b,mistral_open,open,Search for offer on item,0.05393426036655428
Security and Privacy,gemma3_4b,mistral_open,open,Send files,0.28669003469241316
Security and Privacy,gemma3_4b,mistral_open,open,Watch streams,0.3417156701669915
Security and Privacy,gemma3_4b,mistral_open,open,Write notes,0.638806598449409
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Access to movies,0.747971831173118
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Access to podcasts,0.42424020806012575
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Broadcast messages to multiple contacts,0.43477336031783315
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Build photo collage,0.26915373038955354
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Collaborate with others,0.20847403016321295
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Go Live,0.05261196535170339
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Keeping up with friends,0.49538520149152815
Security and Privacy,gemma3_4b,deepseekr1_8b,open,List items for sale,0.4323165263394728
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Photo effects,0.16262820995849211
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Play games,0.2890998571752251
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Play playlist on shuffle mode,0.7558520603226568
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Rate movies,0.32968238492512086
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Search for offer on item,0.07612062457627142
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Send files,0.3328416081439552
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Watch streams,0.3681051327305318
Security and Privacy,gemma3_4b,deepseekr1_8b,open,Write notes,0.4772183767016435
Security and Privacy,gemma3_4b,openai,cross,Access to movies,0.6559706190256235
Security and Privacy,gemma3_4b,openai,cross,Access to podcasts,0.41847216880624166
Security and Privacy,gemma3_4b,openai,cross,Broadcast messages to multiple contacts,0.3442802178591494
Security and Privacy,gemma3_4b,openai,cross,Build photo collage,0.31265433529592795
Security and Privacy,gemma3_4b,openai,cross,Collaborate with others,0.19496448269648564
Security and Privacy,gemma3_4b,openai,cross,Go Live,0.08233055824931279
Security and Privacy,gemma3_4b,openai,cross,Keeping up with friends,0.5174064900556745
Security and Privacy,gemma3_4b,openai,cross,List items for sale,0.4772292255921643
Security and Privacy,gemma3_4b,openai,cross,Photo effects,0.2751419564588529
Security and Privacy,gemma3_4b,openai,cross,Play games,0.1107854593406699
Security and Privacy,gemma3_4b,openai,cross,Play playlist on shuffle mode,0.6669072457267449
Security and Privacy,gemma3_4b,openai,cross,Rate movies,0.3778695286350347
Security and Privacy,gemma3_4b,openai,cross,Search for offer on item,0.08544193420403381
Security and Privacy,gemma3_4b,openai,cross,Send files,0.2943027945259591
Security and Privacy,gemma3_4b,openai,cross,Watch streams,0.4522181671457764
Security and Privacy,gemma3_4b,openai,cross,Write notes,0.2207788655347851
Security and Privacy,gemma3_4b,gemini,cross,Access to movies,0.35565242449412954
Security and Privacy,gemma3_4b,gemini,cross,Access to podcasts,0.2941417194242497
Security and Privacy,gemma3_4b,gemini,cross,Broadcast messages to multiple contacts,0.10647932730036319
Security and Privacy,gemma3_4b,gemini,cross,Build photo collage,0.13569706983881644
Security and Privacy,gemma3_4b,gemini,cross,Collaborate with others,0.043443169421438214
Security and Privacy,gemma3_4b,gemini,cross,Go Live,0.04192240410284795
Security and Privacy,gemma3_4b,gemini,cross,Keeping up with friends,0.22482449035381016
Security and Privacy,gemma3_4b,gemini,cross,List items for sale,0.3860067537203129
Security and Privacy,gemma3_4b,gemini,cross,Photo effects,0.19734870502785246
Security and Privacy,gemma3_4b,gemini,cross,Play games,0.026398200786299
Security and Privacy,gemma3_4b,gemini,cross,Play playlist on shuffle mode,0.0903934171750123
Security and Privacy,gemma3_4b,gemini,cross,Rate movies,0.252312409106516
Security and Privacy,gemma3_4b,gemini,cross,Search for offer on item,0.0713337438000148
Security and Privacy,gemma3_4b,gemini,cross,Send files,0.14642997321066673
Security and Privacy,gemma3_4b,gemini,cross,Watch streams,0.17577541095975488
Security and Privacy,gemma3_4b,gemini,cross,Write notes,0.11249508333481968
Security and Privacy,gemma3_4b,anthropic,cross,Access to movies,0.6918880132009
Security and Privacy,gemma3_4b,anthropic,cross,Access to podcasts,0.40529521548528413
Security and Privacy,gemma3_4b,anthropic,cross,Broadcast messages to multiple contacts,0.3768209619369223
Security and Privacy,gemma3_4b,anthropic,cross,Build photo collage,0.3161954496803099
Security and Privacy,gemma3_4b,anthropic,cross,Collaborate with others,0.10179970267564324
Security and Privacy,gemma3_4b,anthropic,cross,Go Live,0.04577046993653948
Security and Privacy,gemma3_4b,anthropic,cross,Keeping up with friends,0.5294316296574586
Security and Privacy,gemma3_4b,anthropic,cross,List items for sale,0.3308645530695998
Security and Privacy,gemma3_4b,anthropic,cross,Photo effects,0.14156461049404429
Security and Privacy,gemma3_4b,anthropic,cross,Play games,0.07714726101901956
Security and Privacy,gemma3_4b,anthropic,cross,Play playlist on shuffle mode,0.6403286210733242
Security and Privacy,gemma3_4b,anthropic,cross,Rate movies,0.39841795982486417
Security and Privacy,gemma3_4b,anthropic,cross,Search for offer on item,0.0667412425227264
Security and Privacy,gemma3_4b,anthropic,cross,Send files,0.3709048191440405
Security and Privacy,gemma3_4b,anthropic,cross,Watch streams,0.2818732383077651
Security and Privacy,gemma3_4b,anthropic,cross,Write notes,0.1853282890510936
Security and Privacy,gemma3_4b,mistral,cross,Access to movies,0.8486026200682439
Security and Privacy,gemma3_4b,mistral,cross,Access to podcasts,0.5203880341285683
Security and Privacy,gemma3_4b,mistral,cross,Broadcast messages to multiple contacts,0.39347410434985847
Security and Privacy,gemma3_4b,mistral,cross,Build photo collage,0.25883610711509947
Security and Privacy,gemma3_4b,mistral,cross,Collaborate with others,0.3840091231932478
Security and Privacy,gemma3_4b,mistral,cross,Go Live,0.337361382426154
Security and Privacy,gemma3_4b,mistral,cross,Keeping up with friends,0.6350064847969109
Security and Privacy,gemma3_4b,mistral,cross,List items for sale,0.6706891286441785
Security and Privacy,gemma3_4b,mistral,cross,Photo effects,0.3103898727436041
